bmrb_id,str_path,status,n_points,record_type,out_txt,name,inchi,inchikey,smiles
bmse011126,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011126/bmse011126.str,no_1H_data_found,0,,,(1S)-1-(4-ethoxyphenyl)ethanamine;hydrochloride,,,
bmse011127,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011127/bmse011127.str,no_1H_data_found,0,,,6-(azetidin-1-yl)-7H-purine,,,
bmse011128,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011128/bmse011128.str,no_1H_data_found,0,,,"(2R,3S)-3-methyl-N-(thiadiazol-5-yl)oxolane-2-carboxamide",,,
bmse011129,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011129/bmse011129.str,no_1H_data_found,0,,,N-[(1-hydroxycyclopentyl)methyl]acetamide,,,
bmse011130,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011130/bmse011130.str,no_1H_data_found,0,,,"N-(5-propyl-1,3,4-thiadiazol-2-yl)pyridine-2-carboxamide",,,
bmse011131,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011131/bmse011131.str,no_1H_data_found,0,,,3-amino-N-ethyl-N-methylbenzamide,,,
bmse011132,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011132/bmse011132.str,no_1H_data_found,0,,,(3S)-1-(benzenesulfonyl)pyrrolidin-3-amine;hydrochloride,,,
bmse011133,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011133/bmse011133.str,no_1H_data_found,0,,,"1-(9-azatricyclo[6.2.2.02,7]dodeca-2,4,6-trien-9-yl)ethanone",,,
bmse011134,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011134/bmse011134.str,no_1H_data_found,0,,,N-[(4-methoxyphenyl)methyl]thiadiazole-4-carboxamide,,,
bmse011135,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011135/bmse011135.str,no_1H_data_found,0,,,1-(4-aminopiperidin-1-yl)ethanone,,,
bmse011136,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011136/bmse011136.str,no_1H_data_found,0,,,N-methyl-1H-indole-7-carboxamide,,,
bmse011137,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011137/bmse011137.str,no_1H_data_found,0,,,4-pyrrolidin-1-ylpyridine-2-carboxamide,,,
bmse011138,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011138/bmse011138.str,no_1H_data_found,0,,,3-(methylamino)pyrazine-2-carbonitrile,,,
bmse011139,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011139/bmse011139.str,no_1H_data_found,0,,,"1,3-dimethyl-6H-pyrazolo[3,4-d]pyridazin-7-one",,,
bmse011140,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011140/bmse011140.str,no_1H_data_found,0,,,1-[4-(4-chlorophenyl)piperazin-1-yl]ethanone,,,
bmse011141,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011141/bmse011141.str,no_1H_data_found,0,,,"5-(methoxymethyl)-1,2-oxazole-3-carboxamide",,,
bmse011142,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011142/bmse011142.str,no_1H_data_found,0,,,1-(2-methylphenyl)triazole-4-carboxylic acid,,,
bmse011143,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011143/bmse011143.str,no_1H_data_found,0,,,[2-(trifluoromethoxy)phenyl]thiourea,,,
bmse011144,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011144/bmse011144.str,no_1H_data_found,0,,,methyl 2-(4-cyanophenoxy)acetate,,,
bmse011145,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011145/bmse011145.str,no_1H_data_found,0,,,N-[4-(4-methylpiperazin-1-yl)phenyl]acetamide,,,
bmse011146,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011146/bmse011146.str,no_1H_data_found,0,,,N-quinolin-6-ylbenzamide,,,
bmse011147,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011147/bmse011147.str,no_1H_data_found,0,,,N-[2-(4-sulfamoylphenyl)ethyl]acetamide,,,
bmse011148,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011148/bmse011148.str,no_1H_data_found,0,,,3-(phenylmethoxy)aniline,,,
bmse011149,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011149/bmse011149.str,no_1H_data_found,0,,,"N-(5-furan-2-yl-1,3,4-thiadiazol-2-yl)cyclopropanecarboxamide",,,
bmse011150,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011150/bmse011150.str,no_1H_data_found,0,,,(3S)-3-(3-fluorophenoxy)-1-methylpyrrolidin-2-one,,,
bmse011151,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011151/bmse011151.str,no_1H_data_found,0,,,4-methoxy-1H-indole,,,
bmse011152,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011152/bmse011152.str,no_1H_data_found,0,,,2-amino-N-(2-methoxy-5-methylphenyl)acetamide;hydrochloride,,,
bmse011153,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011153/bmse011153.str,no_1H_data_found,0,,,"4,4-difluorocyclohexane-1-carboxamide",,,
bmse011154,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011154/bmse011154.str,no_1H_data_found,0,,,3-methoxypyridine-2-carbonitrile,,,
bmse011155,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011155/bmse011155.str,no_1H_data_found,0,,,(2S)-2-acetamido-2-(oxan-4-yl)acetic acid,,,
bmse011156,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011156/bmse011156.str,no_1H_data_found,0,,,1-propan-2-yltriazole-4-carboxylic acid,,,
bmse011157,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011157/bmse011157.str,no_1H_data_found,0,,,(2S)-2-(2-fluorophenoxy)propanoic acid,,,
bmse011158,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011158/bmse011158.str,no_1H_data_found,0,,,N-(4-methylpyridin-3-yl)acetamide,,,
bmse011159,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011159/bmse011159.str,no_1H_data_found,0,,,N-(3-methylpyridin-4-yl)acetamide,,,
bmse011160,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011160/bmse011160.str,no_1H_data_found,0,,,1-(2-hydroxyethyl)pyrazole-4-carboxamide,,,
bmse011161,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011161/bmse011161.str,no_1H_data_found,0,,,2-METHYL-2-PHENYLPROPANAMIDE,,,
bmse011162,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011162/bmse011162.str,no_1H_data_found,0,,,2-(2-propan-2-ylimidazol-1-yl)acetic acid,,,
bmse011163,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011163/bmse011163.str,no_1H_data_found,0,,,2-[4-(3-chlorophenyl)piperazin-1-yl]acetonitrile,,,
bmse011164,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011164/bmse011164.str,no_1H_data_found,0,,,N-(1H-pyrazol-4-ylmethyl)acetamide,,,
bmse011165,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011165/bmse011165.str,no_1H_data_found,0,,,N-[2-(4-fluorophenyl)ethyl]methanesulfonamide,,,
bmse011166,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011166/bmse011166.str,no_1H_data_found,0,,,"2-fluoro-N,3-dimethylbenzenesulfonamide",,,
bmse011167,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011167/bmse011167.str,no_1H_data_found,0,,,N-(1H-imidazol-2-ylmethyl)acetamide,,,
bmse011168,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011168/bmse011168.str,no_1H_data_found,0,,,"1-[(2R)-8-fluoro-2-methyl-2,3-dihydro-1,4-benzoxazin-4-yl]ethanone",,,
bmse011169,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011169/bmse011169.str,no_1H_data_found,0,,,(2S)-2-[(5-chloro-3-fluoropyridin-2-yl)amino]propan-1-ol,,,
bmse011170,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011170/bmse011170.str,no_1H_data_found,0,,,N-ethyl-2-fluoro-4-methylsulfonylaniline,,,
bmse011171,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011171/bmse011171.str,no_1H_data_found,0,,,N-(5-methyl-1H-pyrazol-3-yl)acetamide,,,
bmse011172,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011172/bmse011172.str,no_1H_data_found,0,,,"1,4-diazepan-1-yl-(4-methyl-1,3-thiazol-5-yl)methanone;dihydrochloride",,,
bmse011173,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011173/bmse011173.str,no_1H_data_found,0,,,5-[(dimethylamino)methyl]furan-2-carboxylic acid;hydrochloride,,,
bmse011174,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011174/bmse011174.str,no_1H_data_found,0,,,4-acetyl-N-ethylpiperazine-1-carboxamide,,,
bmse011175,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011175/bmse011175.str,no_1H_data_found,0,,,"1-(4,6-dimethylpyridin-2-yl)-3-phenylurea",,,
bmse011176,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011176/bmse011176.str,no_1H_data_found,0,,,"5-acetamidobenzene-1,3-dicarboxamide",,,
bmse011177,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011177/bmse011177.str,no_1H_data_found,0,,,"N-(2-oxo-1,3-dihydrobenzimidazol-5-yl)acetamide",,,
bmse011178,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011178/bmse011178.str,no_1H_data_found,0,,,"N-(5-propan-2-ylsulfanyl-1,3,4-thiadiazol-2-yl)acetamide",,,
bmse011179,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011179/bmse011179.str,no_1H_data_found,0,,,"3,4-dimethyl-N-(1H-1,2,4-triazol-5-yl)benzamide",,,
bmse011180,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011180/bmse011180.str,no_1H_data_found,0,,,4-dimethylamino-N-pyridin-4-ylbenzamide,,,
bmse011181,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011181/bmse011181.str,no_1H_data_found,0,,,2-[4-(furan-2-carbonyl)piperazin-1-yl]acetamide,,,
bmse011182,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011182/bmse011182.str,no_1H_data_found,0,,,2-(2-methylphenoxy)-N-pyrimidin-2-ylacetamide,,,
bmse011183,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011183/bmse011183.str,no_1H_data_found,0,,,N-[(4-cyanophenyl)methyl]morpholine-4-carboxamide,,,
bmse011184,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011184/bmse011184.str,no_1H_data_found,0,,,1-[2-(2-oxopyrrolidin-1-yl)ethyl]-3-phenylurea,,,
bmse011185,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011185/bmse011185.str,no_1H_data_found,0,,,"1-(3-methylphenyl)-3-(4-methyl-1,3-thiazol-2-yl)urea",,,
bmse011186,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011186/bmse011186.str,no_1H_data_found,0,,,N-[(4-phenyloxan-4-yl)methyl]acetamide,,,
bmse011187,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011187/bmse011187.str,no_1H_data_found,0,,,"1-(6-methoxy-1,3-benzothiazol-2-yl)-3-methylurea",,,
bmse011188,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011188/bmse011188.str,no_1H_data_found,0,,,N-cyclopentylmethanesulfonamide,,,
bmse011189,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011189/bmse011189.str,no_1H_data_found,0,,,N-[2-(methylcarbamoyl)phenyl]furan-2-carboxamide,,,
bmse011190,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011190/bmse011190.str,no_1H_data_found,0,,,"N-(3-acetylphenyl)-2,2,2-trifluoroacetamide",,,
bmse011191,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011191/bmse011191.str,no_1H_data_found,0,,,1-cyclohexyl-3-(2-pyridin-4-ylethyl)urea,,,
bmse011192,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011192/bmse011192.str,no_1H_data_found,0,,,N-[4-(morpholin-4-ylmethyl)phenyl]acetamide,,,
bmse011193,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011193/bmse011193.str,no_1H_data_found,0,,,N-methylpyrimidin-2-amine,,,
bmse011194,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011194/bmse011194.str,no_1H_data_found,0,,,"N,N,3,5-tetramethyl-1H-pyrazole-4-sulfonamide",,,
bmse011195,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011195/bmse011195.str,no_1H_data_found,0,,,6-ethoxypyridine-3-carboxamide,,,
bmse011196,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011196/bmse011196.str,no_1H_data_found,0,,,N-(4-propan-2-ylphenyl)morpholine-4-carboxamide,,,
bmse011197,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011197/bmse011197.str,no_1H_data_found,0,,,1-methanesulfonamidocyclohexane-1-carboxylic acid,,,
bmse011198,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011198/bmse011198.str,no_1H_data_found,0,,,"N-(5-methyl-1,3,4-thiadiazol-2-yl)morpholine-4-carboxamide",,,
bmse011199,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011199/bmse011199.str,no_1H_data_found,0,,,2-thiophen-2-yl-1H-imidazole,,,
bmse011200,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011200/bmse011200.str,no_1H_data_found,0,,,3-piperidin-1-ylpropanoic acid;hydrochloride,,,
bmse011201,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011201/bmse011201.str,no_1H_data_found,0,,,"N-methyl-1-(5-methyl-1,2-oxazol-3-yl)methanesulfonamide",,,
bmse011202,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011202/bmse011202.str,no_1H_data_found,0,,,N-(2-hydroxy-4-methylphenyl)propanamide,,,
bmse011203,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011203/bmse011203.str,no_1H_data_found,0,,,"2-methoxy-N-(5-methyl-1,3,4-thiadiazol-2-yl)acetamide",,,
bmse011204,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011204/bmse011204.str,no_1H_data_found,0,,,(4-chlorophenyl)-thiomorpholin-4-ylmethanone,,,
bmse011205,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011205/bmse011205.str,no_1H_data_found,0,,,4-(phenylmethoxy)benzamide,,,
bmse011206,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011206/bmse011206.str,no_1H_data_found,0,,,1-methyl-3-pyridin-4-ylpyrazole-4-carboxylic acid,,,
bmse011207,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011207/bmse011207.str,no_1H_data_found,0,,,N-(3-acetamidophenyl)-2-methoxyacetamide,,,
bmse011208,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011208/bmse011208.str,no_1H_data_found,0,,,"N-[(4-methyl-1,3-thiazol-2-yl)methyl]-1H-pyrazole-5-carboxamide",,,
bmse011209,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011209/bmse011209.str,no_1H_data_found,0,,,2-(4-methylsulfonylpiperazin-1-yl)propanamide,,,
bmse011210,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011210/bmse011210.str,no_1H_data_found,0,,,1-[(2R)-2-methylmorpholin-4-yl]-2-pyrazol-1-ylethanone,,,
bmse011211,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011211/bmse011211.str,no_1H_data_found,0,,,N-cycloheptylpyrimidin-2-amine,,,
bmse011212,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011212/bmse011212.str,no_1H_data_found,0,,,N-methyl-4-sulfamoylbenzamide,,,
bmse011213,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011213/bmse011213.str,no_1H_data_found,0,,,3-fluoro-4-piperazin-1-ylbenzonitrile,,,
bmse011214,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011214/bmse011214.str,no_1H_data_found,0,,,4-methanesulfonamidobenzamide,,,
bmse011215,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011215/bmse011215.str,no_1H_data_found,0,,,N-pyridin-2-ylpyrazine-2-carboxamide,,,
bmse011216,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011216/bmse011216.str,no_1H_data_found,0,,,"N-(2-oxo-1,3-dihydrobenzimidazol-5-yl)propanamide",,,
bmse011217,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011217/bmse011217.str,no_1H_data_found,0,,,"3-methyl-N-(1-methylpyrazol-3-yl)-1,2-oxazole-5-carboxamide",,,
bmse011218,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011218/bmse011218.str,no_1H_data_found,0,,,"N,2-dimethyl-1,3-thiazole-5-carboxamide",,,
bmse011219,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011219/bmse011219.str,no_1H_data_found,0,,,"4-(4-propan-2-yloxyphenyl)-1,3-thiazol-2-amine",,,
bmse011220,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011220/bmse011220.str,no_1H_data_found,0,,,1-(furan-2-ylmethyl)-4-methylsulfonylpiperazine; oxalic acid,,,
bmse011221,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011221/bmse011221.str,no_1H_data_found,0,,,(2S)-2-(4-cyanophenoxy)propanamide,,,
bmse011222,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011222/bmse011222.str,no_1H_data_found,0,,,1-fluoro-3-[[methyl(sulfamoyl)amino]methyl]benzene,,,
bmse011223,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011223/bmse011223.str,no_1H_data_found,0,,,"4-methyl-N-[[(2R)-oxolan-2-yl]methyl]-1,3-thiazol-2-amine",,,
bmse011224,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011224/bmse011224.str,no_1H_data_found,0,,,N-propan-2-yl-1H-pyrazole-5-carboxamide,,,
bmse011225,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011225/bmse011225.str,no_1H_data_found,0,,,2-ethoxypyridine-3-carboxamide,,,
bmse011226,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011226/bmse011226.str,no_1H_data_found,0,,,"3-methyl-N-propan-2-yl-1,2-oxazole-5-carboxamide",,,
bmse011227,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011227/bmse011227.str,no_1H_data_found,0,,,N-(1H-benzimidazol-2-ylmethyl)-2-methoxyacetamide,,,
bmse011228,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011228/bmse011228.str,no_1H_data_found,0,,,"5-(benzylamino)-1H-pyrimidine-2,4-dione",,,
bmse011229,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011229/bmse011229.str,no_1H_data_found,0,,,"2-cyclopentyl-N-(3-methyl-1,2,4-oxadiazol-5-yl)acetamide",,,
bmse011230,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011230/bmse011230.str,no_1H_data_found,0,,,N-[(5-bromo-2-methoxyphenyl)methyl]acetamide,,,
bmse011231,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011231/bmse011231.str,no_1H_data_found,0,,,"(2,6-difluorophenyl)-pyrrolidin-1-ylmethanone",,,
bmse011232,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011232/bmse011232.str,no_1H_data_found,0,,,N-(2-fluorophenyl)-4-methoxybenzamide,,,
bmse011233,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011233/bmse011233.str,no_1H_data_found,0,,,N-methyl-3-oxo-N-propan-2-ylpiperazine-1-sulfonamide,,,
bmse011234,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011234/bmse011234.str,no_1H_data_found,0,,,"1-(2,2-dimethylmorpholin-4-yl)-3,3,3-trifluoropropan-1-one",,,
bmse011235,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011235/bmse011235.str,no_1H_data_found,0,,,N-[(6-methylpyridin-3-yl)methyl]cyclobutanecarboxamide,,,
bmse011236,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011236/bmse011236.str,no_1H_data_found,0,,,4-(dimethylamino)-N-ethyl-3-fluorobenzamide,,,
bmse011237,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011237/bmse011237.str,no_1H_data_found,0,,,"N,N-dimethyl-2-(2-methylphenoxy)acetamide",,,
bmse011238,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011238/bmse011238.str,no_1H_data_found,0,,,"N-(4-methyl-1,3-thiazol-2-yl)oxane-4-carboxamide",,,
bmse011239,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011239/bmse011239.str,no_1H_data_found,0,,,"N-[(1S)-1-([1,2,4]triazolo[4,3-a]pyridin-3-yl)ethyl]acetamide",,,
bmse011240,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011240/bmse011240.str,no_1H_data_found,0,,,"N,1-dimethyl-N-propan-2-ylpyrazolo[4,5-e]pyrimidin-4-amine",,,
bmse011241,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011241/bmse011241.str,no_1H_data_found,0,,,"2-fluoro-N-(1,3,4-thiadiazol-2-yl)benzamide",,,
bmse011242,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011242/bmse011242.str,no_1H_data_found,0,,,N-(4-sulfamoylphenyl)propanamide,,,
bmse011243,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011243/bmse011243.str,no_1H_data_found,0,,,"N-(5,6,7,8-tetrahydro-[1,2,4]triazolo[4,3-a]pyridin-3-ylmethyl)propanamide",,,
bmse011244,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011244/bmse011244.str,no_1H_data_found,0,,,"2-(1,3,5-trimethylpyrazol-4-yl)acetamide",,,
bmse011245,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011245/bmse011245.str,no_1H_data_found,0,,,1-acetylpiperidine-3-carboxamide,,,
bmse011246,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011246/bmse011246.str,no_1H_data_found,0,,,4-[(cyclohexylamino)methyl]phenol,,,
bmse011247,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011247/bmse011247.str,no_1H_data_found,0,,,4-[(5-chlorothiadiazol-4-yl)methyl]morpholine,,,
bmse011248,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011248/bmse011248.str,no_1H_data_found,0,,,"N-(cyclobutylmethyl)-1,5-dimethylpyrazole-4-carboxamide",,,
bmse011249,/Users/alfred/Documents/GitHub/DDLS_project/code/get_bmrb_data/bmrb_nmrstar/bmse011249/bmse011249.str,no_1H_data_found,0,,,2-(methyl-(pyridine-2-carbonyl)amino)acetic acid,,,
