file,hmdb_id,type
HMDB0001232_nmroned_1666_31664.txt,HMDB0001232,oned_h1
HMDB0000247_nmroned_1216_28730.txt,HMDB0000247,oned_h1
HMDB0005015_nmroned_2018_33590.txt,HMDB0005015,oned_h1
HMDB0001186_nmroned_1658_31626.txt,HMDB0001186,oned_h1
HMDB0000214_nmroned_1206_28687.txt,HMDB0000214,oned_h1
HMDB0000543_nmroned_1412_29703.txt,HMDB0000543,oned_h1
HMDB0001925_nmroned_1804_32666.txt,HMDB0001925,oned_h1
HMDB0001525_nmroned_1723_31915.txt,HMDB0001525,oned_h1
HMDB0001532_nmroned_1724_31920.txt,HMDB0001532,oned_h1
HMDB0004296_nmroned_1995_33488.txt,HMDB0004296,oned_h1
HMDB0001389_nmroned_1693_31785.txt,HMDB0001389,oned_h1
HMDB0000807_nmroned_1550_30891.txt,HMDB0000807,oned_h1
HMDB0001414_nmroned_1300_29079.txt,HMDB0001414,oned_h1
HMDB0000448_nmroned_1232_28797.txt,HMDB0000448,oned_h1
HMDB0001878_nmroned_1775_32157.txt,HMDB0001878,oned_h1
HMDB0000574_nmroned_1241_28832.txt,HMDB0000574,oned_h1
HMDB0000660_nmroned_1460_30200.txt,HMDB0000660,oned_h1
HMDB0000926_nmroned_1287_29026.txt,HMDB0000926,oned_h1
HMDB0000095_nmroned_1081_28150.txt,HMDB0000095,oned_h1
HMDB0000870_nmroned_1575_31028.txt,HMDB0000870,oned_h1
HMDB0002039_nmroned_1838_32810.txt,HMDB0002039,oned_h1
HMDB0000725_nmroned_1501_30589.txt,HMDB0000725,oned_h1
HMDB0001882_nmroned_1778_32182.txt,HMDB0001882,oned_h1
HMDB0003217_nmroned_1936_33222.txt,HMDB0003217,oned_h1
HMDB0000872_nmroned_1577_31035.txt,HMDB0000872,oned_h1
HMDB0001388_nmroned_1692_31781.txt,HMDB0001388,oned_h1
HMDB0000670_nmroned_1250_28868.txt,HMDB0000670,oned_h1
HMDB0000033_nmroned_1042_27977.txt,HMDB0000033,oned_h1
HMDB0000765_nmroned_1531_30806.txt,HMDB0000765,oned_h1
HMDB0001169_nmroned_1653_31605.txt,HMDB0001169,oned_h1
HMDB0003349_nmroned_1954_33301.txt,HMDB0003349,oned_h1
HMDB0001476_nmroned_1713_31873.txt,HMDB0001476,oned_h1
HMDB0000749_nmroned_1519_30741.txt,HMDB0000749,oned_h1
HMDB0002040_nmroned_1839_32815.txt,HMDB0002040,oned_h1
HMDB0000884_nmroned_1583_31077.txt,HMDB0000884,oned_h1
HMDB0000467_nmroned_1382_29484.txt,HMDB0000467,oned_h1
HMDB0000660_nmroned_1246_28853.txt,HMDB0000660,oned_h1
HMDB0000631_nmroned_1446_30057.txt,HMDB0000631,oned_h1
HMDB0000473_nmroned_1386_29523.txt,HMDB0000473,oned_h1
HMDB0000156_nmroned_1115_28302.txt,HMDB0000156,oned_h1
HMDB0000567_nmroned_1423_29819.txt,HMDB0000567,oned_h1
HMDB0001140_nmroned_1649_31588.txt,HMDB0001140,oned_h1
HMDB0000975_nmroned_1627_31436.txt,HMDB0000975,oned_h1
HMDB0001341_nmroned_1683_31739.txt,HMDB0001341,oned_h1
HMDB0003154_nmroned_1931_33201.txt,HMDB0003154,oned_h1
HMDB0002706_nmroned_1900_33062.txt,HMDB0002706,oned_h1
HMDB0000191_nmroned_1199_28658.txt,HMDB0000191,oned_h1
HMDB0003431_nmroned_1970_33374.txt,HMDB0003431,oned_h1
HMDB0001401_nmroned_1296_29063.txt,HMDB0001401,oned_h1
HMDB0000043_nmroned_5276_2757927.txt,HMDB0000043,oned_h1
HMDB0002835_nmroned_1908_33100.txt,HMDB0002835,oned_h1
HMDB0000177_nmroned_1193_28634.txt,HMDB0000177,oned_h1
HMDB0000821_nmroned_1275_28974.txt,HMDB0000821,oned_h1
HMDB0002043_nmroned_1840_32818.txt,HMDB0002043,oned_h1
HMDB0001833_nmroned_1747_32030.txt,HMDB0001833,oned_h1
HMDB0000953_nmroned_1618_31366.txt,HMDB0000953,oned_h1
HMDB0000991_nmroned_1629_31454.txt,HMDB0000991,oned_h1
HMDB0001107_nmroned_1644_31564.txt,HMDB0001107,oned_h1
HMDB0002939_nmroned_1918_33144.txt,HMDB0002939,oned_h1
HMDB0000937_nmroned_1612_31320.txt,HMDB0000937,oned_h1
HMDB0000378_nmroned_1350_29300.txt,HMDB0000378,oned_h1
HMDB0001659_nmroned_1742_32005.txt,HMDB0001659,oned_h1
HMDB0000127_nmroned_1098_28226.txt,HMDB0000127,oned_h1
HMDB0000058_nmroned_1059_28058.txt,HMDB0000058,oned_h1
HMDB0002339_nmroned_1875_32962.txt,HMDB0002339,oned_h1
HMDB0000020_nmroned_1121_28328.txt,HMDB0000020,oned_h1
HMDB0000455_nmroned_1378_29450.txt,HMDB0000455,oned_h1
HMDB0000764_nmroned_1530_30801.txt,HMDB0000764,oned_h1
HMDB0001294_nmroned_1677_31711.txt,HMDB0001294,oned_h1
HMDB0002356_nmroned_1879_32978.txt,HMDB0002356,oned_h1
HMDB0302211_nmroned_1855_32876.txt,HMDB0302211,oned_h1
HMDB0000444_nmroned_1372_29402.txt,HMDB0000444,oned_h1
HMDB0000707_nmroned_1492_30513.txt,HMDB0000707,oned_h1
HMDB0000626_nmroned_1443_30020.txt,HMDB0000626,oned_h1
HMDB0000640_nmroned_1451_30104.txt,HMDB0000640,oned_h1
HMDB0000873_nmroned_1578_31039.txt,HMDB0000873,oned_h1
HMDB0000661_nmroned_1461_30213.txt,HMDB0000661,oned_h1
HMDB0000291_nmroned_1315_29143.txt,HMDB0000291,oned_h1
HMDB0000672_nmroned_1470_30303.txt,HMDB0000672,oned_h1
HMDB0000669_nmroned_1248_28860.txt,HMDB0000669,oned_h1
HMDB0000055_nmroned_1057_28050.txt,HMDB0000055,oned_h1
HMDB0005000_nmroned_2015_33575.txt,HMDB0005000,oned_h1
HMDB0000217_nmroned_5237_2734279.txt,HMDB0000217,oned_h1
HMDB0000128_nmroned_1099_28230.txt,HMDB0000128,oned_h1
HMDB0000691_nmroned_1253_28880.txt,HMDB0000691,oned_h1
HMDB0001170_nmroned_1654_31609.txt,HMDB0001170,oned_h1
HMDB0003634_nmroned_1979_33416.txt,HMDB0003634,oned_h1
HMDB0000079_nmroned_5271_2734780.txt,HMDB0000079,oned_h1
HMDB0304435_nmroned_1214_28722.txt,HMDB0304435,oned_h1
HMDB0001713_nmroned_1743_32010.txt,HMDB0001713,oned_h1
HMDB0001227_nmroned_1665_31659.txt,HMDB0001227,oned_h1
HMDB0000842_nmroned_1563_30969.txt,HMDB0000842,oned_h1
HMDB0000715_nmroned_1495_30543.txt,HMDB0000715,oned_h1
HMDB0000072_nmroned_1069_28099.txt,HMDB0000072,oned_h1
HMDB0000701_nmroned_1487_30464.txt,HMDB0000701,oned_h1
HMDB0000175_nmroned_1142_28419.txt,HMDB0000175,oned_h1
HMDB0001930_nmroned_1809_32686.txt,HMDB0001930,oned_h1
HMDB0000721_nmroned_5201_2733276.txt,HMDB0000721,oned_h1
HMDB0000892_nmroned_1586_31103.txt,HMDB0000892,oned_h1
HMDB0004095_nmroned_1990_33465.txt,HMDB0004095,oned_h1
HMDB0000511_nmroned_1402_29617.txt,HMDB0000511,oned_h1
HMDB0001924_nmroned_1803_32662.txt,HMDB0001924,oned_h1
HMDB0000008_nmroned_5245_2734397.txt,HMDB0000008,oned_h1
HMDB0000730_nmroned_1504_30613.txt,HMDB0000730,oned_h1
HMDB0000182_nmroned_1151_28457.txt,HMDB0000182,oned_h1
HMDB0002210_nmroned_1864_32914.txt,HMDB0002210,oned_h1
HMDB0002099_nmroned_1853_32870.txt,HMDB0002099,oned_h1
HMDB0002006_nmroned_1835_32797.txt,HMDB0002006,oned_h1
HMDB0001423_nmroned_5176_2733480.txt,HMDB0001423,oned_h1
HMDB0000676_nmroned_1473_30335.txt,HMDB0000676,oned_h1
HMDB0002391_nmroned_1886_33004.txt,HMDB0002391,oned_h1
HMDB0000726_nmroned_1502_30597.txt,HMDB0000726,oned_h1
HMDB0243522_nmroned_1978_33411.txt,HMDB0243522,oned_h1
HMDB0000468_nmroned_1383_29497.txt,HMDB0000468,oned_h1
HMDB0000209_nmroned_1204_28678.txt,HMDB0000209,oned_h1
HMDB0000678_nmroned_1474_30343.txt,HMDB0000678,oned_h1
HMDB0001537_nmroned_1725_31925.txt,HMDB0001537,oned_h1
HMDB0003474_nmroned_1974_33391.txt,HMDB0003474,oned_h1
HMDB0247294_nmroned_1046_27997.txt,HMDB0247294,oned_h1
HMDB0002322_nmroned_1873_32955.txt,HMDB0002322,oned_h1
HMDB0000947_nmroned_1617_31362.txt,HMDB0000947,oned_h1
HMDB0002302_nmroned_1870_32941.txt,HMDB0002302,oned_h1
HMDB0000696_nmroned_1484_30438.txt,HMDB0000696,oned_h1
HMDB0001906_nmroned_1794_32289.txt,HMDB0001906,oned_h1
HMDB0000635_nmroned_1448_30076.txt,HMDB0000635,oned_h1
HMDB0000849_nmroned_1567_30988.txt,HMDB0000849,oned_h1
HMDB0000202_nmroned_1183_28592.txt,HMDB0000202,oned_h1
HMDB0001875_nmroned_1773_32141.txt,HMDB0001875,oned_h1
HMDB0001049_nmroned_1636_31509.txt,HMDB0001049,oned_h1
HMDB0000118_nmroned_1090_28189.txt,HMDB0000118,oned_h1
HMDB0000341_nmroned_1337_29240.txt,HMDB0000341,oned_h1
HMDB0001310_nmroned_1679_31721.txt,HMDB0001310,oned_h1
HMDB0000893_nmroned_1587_31112.txt,HMDB0000893,oned_h1
HMDB0000283_nmroned_1311_29126.txt,HMDB0000283,oned_h1
HMDB0000575_nmroned_1427_29855.txt,HMDB0000575,oned_h1
HMDB0000128_nmroned_1158_28486.txt,HMDB0000128,oned_h1
HMDB0000557_nmroned_1419_29769.txt,HMDB0000557,oned_h1
HMDB0000054_nmroned_1056_28045.txt,HMDB0000054,oned_h1
HMDB0001896_nmroned_1789_32267.txt,HMDB0001896,oned_h1
HMDB0000150_nmroned_1111_28285.txt,HMDB0000150,oned_h1
HMDB0000669_nmroned_1467_30273.txt,HMDB0000669,oned_h1
HMDB0001101_nmroned_1643_31560.txt,HMDB0001101,oned_h1
HMDB0000962_nmroned_1625_31420.txt,HMDB0000962,oned_h1
HMDB0011603_nmroned_2044_33714.txt,HMDB0011603,oned_h1
HMDB0002308_nmroned_5204_2733850.txt,HMDB0002308,oned_h1
HMDB0001264_nmroned_5274_2734797.txt,HMDB0001264,oned_h1
HMDB0011751_nmroned_2058_33777.txt,HMDB0011751,oned_h1
HMDB0000094_nmroned_1080_28146.txt,HMDB0000094,oned_h1
HMDB0001936_nmroned_1814_32707.txt,HMDB0001936,oned_h1
HMDB0003345_nmroned_1953_33298.txt,HMDB0003345,oned_h1
HMDB0000802_nmroned_1546_30876.txt,HMDB0000802,oned_h1
HMDB0000254_nmroned_1285_29018.txt,HMDB0000254,oned_h1
HMDB0000538_nmroned_1411_29694.txt,HMDB0000538,oned_h1
HMDB0000207_nmroned_1190_28622.txt,HMDB0000207,oned_h1
HMDB0002303_nmroned_1871_32945.txt,HMDB0002303,oned_h1
HMDB0000244_nmroned_1268_28945.txt,HMDB0000244,oned_h1
HMDB0000491_nmroned_5278_2765959.txt,HMDB0000491,oned_h1
HMDB0002144_nmroned_1859_32893.txt,HMDB0002144,oned_h1
HMDB0000946_nmroned_5174_2733740.txt,HMDB0000946,oned_h1
HMDB0001020_nmroned_1633_31493.txt,HMDB0001020,oned_h1
HMDB0001262_nmroned_1673_31694.txt,HMDB0001262,oned_h1
HMDB0000905_nmroned_1597_31204.txt,HMDB0000905,oned_h1
HMDB0001922_nmroned_1801_32652.txt,HMDB0001922,oned_h1
HMDB0000064_nmroned_1064_28078.txt,HMDB0000064,oned_h1
HMDB0000812_nmroned_1272_28961.txt,HMDB0000812,oned_h1
HMDB0000651_nmroned_5291_2772794.txt,HMDB0000651,oned_h1
HMDB0000423_nmroned_1363_29360.txt,HMDB0000423,oned_h1
HMDB0000484_nmroned_1390_29558.txt,HMDB0000484,oned_h1
HMDB0005807_nmroned_2029_33642.txt,HMDB0005807,oned_h1
HMDB0000574_nmroned_1426_29847.txt,HMDB0000574,oned_h1
HMDB0004999_nmroned_2014_33570.txt,HMDB0004999,oned_h1
HMDB0000339_nmroned_1336_29236.txt,HMDB0000339,oned_h1
HMDB0002368_nmroned_1884_32996.txt,HMDB0002368,oned_h1
HMDB0000295_nmroned_1318_29155.txt,HMDB0000295,oned_h1
HMDB0000162_nmroned_1122_28332.txt,HMDB0000162,oned_h1
HMDB0000684_nmroned_1476_30366.txt,HMDB0000684,oned_h1
HMDB0006024_nmroned_2034_33665.txt,HMDB0006024,oned_h1
HMDB0000238_nmroned_1259_28907.txt,HMDB0000238,oned_h1
HMDB0000926_nmroned_1606_31273.txt,HMDB0000926,oned_h1
HMDB0004321_nmroned_1960_33326.txt,HMDB0004321,oned_h1
HMDB0004812_nmroned_2005_33534.txt,HMDB0004812,oned_h1
HMDB0000286_nmroned_5217_2733953.txt,HMDB0000286,oned_h1
HMDB0000763_nmroned_1529_30796.txt,HMDB0000763,oned_h1
HMDB0000149_nmroned_1170_28535.txt,HMDB0000149,oned_h1
HMDB0003243_nmroned_1939_33235.txt,HMDB0003243,oned_h1
HMDB0000732_nmroned_1506_30631.txt,HMDB0000732,oned_h1
HMDB0004043_nmroned_1988_33457.txt,HMDB0004043,oned_h1
HMDB0003546_nmroned_1976_33401.txt,HMDB0003546,oned_h1
HMDB0000085_nmroned_1075_28123.txt,HMDB0000085,oned_h1
HMDB0000168_nmroned_1132_28376.txt,HMDB0000168,oned_h1
HMDB0004998_nmroned_2013_33567.txt,HMDB0004998,oned_h1
HMDB0000133_nmroned_1103_28248.txt,HMDB0000133,oned_h1
HMDB0000479_nmroned_1234_28804.txt,HMDB0000479,oned_h1
HMDB0005008_nmroned_2017_33585.txt,HMDB0005008,oned_h1
HMDB0001065_nmroned_1639_31532.txt,HMDB0001065,oned_h1
HMDB0000402_nmroned_1356_29327.txt,HMDB0000402,oned_h1
HMDB0000641_nmroned_1244_28844.txt,HMDB0000641,oned_h1
HMDB0001893_nmroned_1786_32245.txt,HMDB0001893,oned_h1
HMDB0001972_nmroned_1825_32754.txt,HMDB0001972,oned_h1
HMDB0000017_nmroned_1032_27933.txt,HMDB0000017,oned_h1
HMDB0000674_nmroned_1472_30322.txt,HMDB0000674,oned_h1
HMDB0001848_nmroned_1752_32052.txt,HMDB0001848,oned_h1
HMDB0011614_nmroned_2045_33719.txt,HMDB0011614,oned_h1
HMDB0000148_nmroned_1168_28527.txt,HMDB0000148,oned_h1
HMDB0000190_nmroned_1162_28503.txt,HMDB0000190,oned_h1
HMDB0340579_nmroned_1341_29260.txt,HMDB0340579,oned_h1
HMDB0000153_nmroned_1114_28298.txt,HMDB0000153,oned_h1
HMDB0001370_nmroned_1690_31773.txt,HMDB0001370,oned_h1
HMDB0000174_nmroned_5279_2765982.txt,HMDB0000174,oned_h1
HMDB0001991_nmroned_1830_32775.txt,HMDB0001991,oned_h1
HMDB0000310_nmroned_1327_29194.txt,HMDB0000310,oned_h1
HMDB0006483_nmroned_2041_33699.txt,HMDB0006483,oned_h1
HMDB0000549_nmroned_1416_29742.txt,HMDB0000549,oned_h1
HMDB0003119_nmroned_1928_33188.txt,HMDB0003119,oned_h1
HMDB0000248_nmroned_1276_28979.txt,HMDB0000248,oned_h1
HMDB0002243_nmroned_1868_32932.txt,HMDB0002243,oned_h1
HMDB0001368_nmroned_1689_31768.txt,HMDB0001368,oned_h1
HMDB0001545_nmroned_1729_31944.txt,HMDB0001545,oned_h1
HMDB0005842_nmroned_2031_33651.txt,HMDB0005842,oned_h1
HMDB0000832_nmroned_1561_30961.txt,HMDB0000832,oned_h1
HMDB0002428_nmroned_1889_33017.txt,HMDB0002428,oned_h1
HMDB0000903_nmroned_1595_31183.txt,HMDB0000903,oned_h1
HMDB0001645_nmroned_1741_32000.txt,HMDB0001645,oned_h1
HMDB0001451_nmroned_1710_31861.txt,HMDB0001451,oned_h1
HMDB0000808_nmroned_1551_30896.txt,HMDB0000808,oned_h1
HMDB0000393_nmroned_1353_29313.txt,HMDB0000393,oned_h1
HMDB0001849_nmroned_1753_32056.txt,HMDB0001849,oned_h1
HMDB0002003_nmroned_1832_32784.txt,HMDB0002003,oned_h1
